name
Veronica hederifolia
Veronica montana
Veronica officinalis
Veronica orsiniana
Veronica peregrina
Veronica persica
Veronica polita
Veronica praecox
Veronica scheereri
Veronica scutellata
Veronica serpyllifolia
Veronica spicata
Veronica triphyllos
Veronica verna
Viburnum lantana
Viburnum opulus
Vicia angustifolia
Vicia cracca
Vicia dasycarpa
Vicia lathyroides
Vicia lutea
Vicia pannonica
Vicia sativa
Vicia tenuifolia
Vicia villosa
Vinca minor
Vincetoxicum hirundinaria
Viola alba
Viola arvensis
Viola canina
Viola elatior
Viola hirta
Viola kitaibeliana
Viola odorata
Viola palustris
Viola pumila
Viola reichenbachiana
Viola riviniana
Viola rupestris
Viola tricolor
Viscaria vulgaris
Viscum album
Vulpia bromoides
Vulpia ciliata
Vulpia membranacea
Vulpia myuros
Vulpia unilateralis
Wahlenbergia hederacea
Wolffia arrhiza
Xeranthemum cylindraceum
Zannichellia palustris
